0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.900000000000000355e+00
2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.900000000000000355e+00
4.000000000000000083e-02 0.000000000000000000e+00 8.399999999999999689e-01 4.900000000000000355e+00
5.999999999999999778e-02 0.000000000000000000e+00 1.810000000000000053e+00 4.900000000000000355e+00
8.000000000000000167e-02 0.000000000000000000e+00 2.600000000000000089e+00 4.900000000000000355e+00
1.000000000000000056e-01 0.000000000000000000e+00 3.240000000000000213e+00 4.900000000000000355e+00
1.200000000000000094e-01 0.000000000000000000e+00 3.700000000000000178e+00 4.900000000000000355e+00
1.400000000000000133e-01 0.000000000000000000e+00 3.990000000000000213e+00 4.900000000000000355e+00
1.600000000000000033e-01 0.000000000000000000e+00 4.049999999999999822e+00 4.900000000000000355e+00
1.799999999999999933e-01 0.000000000000000000e+00 4.230000000000000426e+00 4.900000000000000355e+00
1.999999999999999833e-01 0.000000000000000000e+00 4.290000000000000036e+00 4.900000000000000355e+00
2.199999999999999734e-01 0.000000000000000000e+00 4.219999999999999751e+00 4.900000000000000355e+00
2.399999999999999634e-01 0.000000000000000000e+00 4.339999999999999858e+00 4.900000000000000355e+00
2.599999999999999534e-01 0.000000000000000000e+00 4.309999999999999609e+00 4.900000000000000355e+00
2.799999999999999711e-01 0.000000000000000000e+00 4.360000000000000320e+00 4.900000000000000355e+00
2.999999999999999889e-01 0.000000000000000000e+00 4.360000000000000320e+00 4.900000000000000355e+00
3.200000000000000067e-01 0.000000000000000000e+00 4.360000000000000320e+00 4.900000000000000355e+00
3.400000000000000244e-01 0.000000000000000000e+00 4.360000000000000320e+00 4.900000000000000355e+00
3.600000000000000422e-01 0.000000000000000000e+00 4.320000000000000284e+00 4.900000000000000355e+00
3.800000000000000600e-01 0.000000000000000000e+00 4.370000000000000107e+00 4.900000000000000355e+00
4.000000000000000777e-01 0.000000000000000000e+00 4.330000000000000071e+00 4.900000000000000355e+00
4.200000000000000955e-01 0.000000000000000000e+00 4.290000000000000036e+00 4.900000000000000355e+00
4.400000000000001132e-01 0.000000000000000000e+00 4.339999999999999858e+00 4.900000000000000355e+00
4.600000000000001310e-01 0.000000000000000000e+00 4.299999999999999822e+00 4.900000000000000355e+00
4.800000000000001488e-01 0.000000000000000000e+00 4.299999999999999822e+00 4.900000000000000355e+00
5.000000000000001110e-01 0.000000000000000000e+00 4.320000000000000284e+00 4.900000000000000355e+00
5.200000000000001288e-01 0.000000000000000000e+00 4.339999999999999858e+00 4.900000000000000355e+00
5.400000000000001465e-01 0.000000000000000000e+00 4.360000000000000320e+00 4.900000000000000355e+00
5.600000000000001643e-01 0.000000000000000000e+00 4.379999999999999893e+00 4.900000000000000355e+00
5.800000000000001821e-01 0.000000000000000000e+00 4.280000000000000249e+00 4.900000000000000355e+00
6.000000000000001998e-01 0.000000000000000000e+00 4.330000000000000071e+00 4.900000000000000355e+00
6.200000000000002176e-01 0.000000000000000000e+00 4.309999999999999609e+00 4.900000000000000355e+00
6.400000000000002354e-01 0.000000000000000000e+00 4.320000000000000284e+00 4.900000000000000355e+00
6.600000000000002531e-01 0.000000000000000000e+00 4.339999999999999858e+00 4.900000000000000355e+00
6.800000000000002709e-01 0.000000000000000000e+00 4.299999999999999822e+00 4.900000000000000355e+00
7.000000000000002887e-01 0.000000000000000000e+00 4.299999999999999822e+00 4.900000000000000355e+00
7.200000000000003064e-01 0.000000000000000000e+00 4.349999999999999645e+00 4.900000000000000355e+00
7.400000000000003242e-01 0.000000000000000000e+00 4.349999999999999645e+00 4.900000000000000355e+00
7.600000000000003419e-01 0.000000000000000000e+00 4.280000000000000249e+00 4.900000000000000355e+00
7.800000000000003597e-01 0.000000000000000000e+00 4.240000000000000213e+00 4.900000000000000355e+00
8.000000000000003775e-01 0.000000000000000000e+00 4.309999999999999609e+00 4.900000000000000355e+00
8.200000000000003952e-01 0.000000000000000000e+00 4.240000000000000213e+00 4.900000000000000355e+00
8.400000000000004130e-01 0.000000000000000000e+00 4.309999999999999609e+00 4.900000000000000355e+00
8.600000000000004308e-01 0.000000000000000000e+00 4.269999999999999574e+00 4.900000000000000355e+00
8.800000000000004485e-01 0.000000000000000000e+00 4.330000000000000071e+00 4.900000000000000355e+00
9.000000000000004663e-01 0.000000000000000000e+00 4.309999999999999609e+00 4.900000000000000355e+00
9.200000000000004841e-01 0.000000000000000000e+00 4.230000000000000426e+00 4.900000000000000355e+00
9.400000000000005018e-01 0.000000000000000000e+00 4.299999999999999822e+00 4.900000000000000355e+00
9.600000000000005196e-01 0.000000000000000000e+00 4.280000000000000249e+00 4.900000000000000355e+00
9.800000000000005373e-01 0.000000000000000000e+00 4.269999999999999574e+00 4.900000000000000355e+00
1.000000000000000444e+00 -5.000000000000000000e-01 4.269999999999999574e+00 4.073960000000000470e+00
1.020000000000000462e+00 -5.000000000000000000e-01 4.280000000000000249e+00 3.852059999999999818e+00
1.040000000000000480e+00 -5.000000000000000000e-01 4.120000000000000107e+00 3.794059999999999988e+00
1.060000000000000497e+00 -5.000000000000000000e-01 3.970000000000000195e+00 3.785719999999999530e+00
1.080000000000000515e+00 -5.000000000000000000e-01 3.720000000000000195e+00 3.931779999999999831e+00
1.100000000000000533e+00 -5.000000000000000000e-01 3.649999999999999911e+00 3.993360000000000021e+00
1.120000000000000551e+00 -5.000000000000000000e-01 3.589999999999999858e+00 4.071119999999999628e+00
1.140000000000000568e+00 -5.000000000000000000e-01 3.520000000000000018e+00 4.181060000000000443e+00
1.160000000000000586e+00 -5.000000000000000000e-01 3.509999999999999787e+00 4.257880000000000109e+00
1.180000000000000604e+00 -5.000000000000000000e-01 3.600000000000000089e+00 4.239819999999999922e+00
1.200000000000000622e+00 -5.000000000000000000e-01 3.640000000000000124e+00 4.237580000000000346e+00
1.220000000000000639e+00 -5.000000000000000000e-01 3.649999999999999911e+00 4.250040000000000262e+00
1.240000000000000657e+00 -5.000000000000000000e-01 3.720000000000000195e+00 4.199620000000000353e+00
1.260000000000000675e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.211899999999999977e+00
1.280000000000000693e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.211899999999999977e+00
1.300000000000000711e+00 -5.000000000000000000e-01 3.660000000000000142e+00 4.251340000000000785e+00
1.320000000000000728e+00 -5.000000000000000000e-01 3.740000000000000213e+00 4.187340000000000728e+00
1.340000000000000746e+00 -5.000000000000000000e-01 3.770000000000000018e+00 4.142880000000000784e+00
1.360000000000000764e+00 -5.000000000000000000e-01 3.770000000000000018e+00 4.116840000000000721e+00
1.380000000000000782e+00 -5.000000000000000000e-01 3.740000000000000213e+00 4.120380000000000820e+00
1.400000000000000799e+00 -5.000000000000000000e-01 3.709999999999999964e+00 4.135080000000000311e+00
1.420000000000000817e+00 -5.000000000000000000e-01 3.680000000000000160e+00 4.160940000000000971e+00
1.440000000000000835e+00 -5.000000000000000000e-01 3.649999999999999911e+00 4.197960000000001024e+00
1.460000000000000853e+00 -5.000000000000000000e-01 3.629999999999999893e+00 4.236280000000000712e+00
1.480000000000000870e+00 -5.000000000000000000e-01 3.709999999999999964e+00 4.183440000000000936e+00
1.500000000000000888e+00 -5.000000000000000000e-01 3.669999999999999929e+00 4.219160000000001354e+00
1.520000000000000906e+00 -5.000000000000000000e-01 3.740000000000000213e+00 4.161300000000001553e+00
1.540000000000000924e+00 -5.000000000000000000e-01 3.709999999999999964e+00 4.176000000000001933e+00
1.560000000000000941e+00 -5.000000000000000000e-01 3.750000000000000000e+00 4.132840000000001623e+00
1.580000000000000959e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.163540000000001129e+00
1.600000000000000977e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.173400000000001775e+00
1.620000000000000995e+00 -5.000000000000000000e-01 3.649999999999999911e+00 4.216560000000002084e+00
1.640000000000001013e+00 -5.000000000000000000e-01 3.640000000000000124e+00 4.245020000000002014e+00
1.660000000000001030e+00 -5.000000000000000000e-01 3.620000000000000107e+00 4.287060000000002091e+00
1.680000000000001048e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.237940000000001817e+00
1.700000000000001066e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.237940000000001817e+00
1.720000000000001084e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.237940000000001817e+00
1.740000000000001101e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.247800000000001575e+00
1.760000000000001119e+00 -5.000000000000000000e-01 3.759999999999999787e+00 4.182500000000001883e+00
1.780000000000001137e+00 -5.000000000000000000e-01 3.720000000000000195e+00 4.199620000000002129e+00
1.800000000000001155e+00 -5.000000000000000000e-01 3.720000000000000195e+00 4.192180000000001350e+00
1.820000000000001172e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.214320000000001620e+00
1.840000000000001190e+00 -5.000000000000000000e-01 3.669999999999999929e+00 4.237760000000001526e+00
1.860000000000001208e+00 -5.000000000000000000e-01 3.759999999999999787e+00 4.160180000000002210e+00
1.880000000000001226e+00 -5.000000000000000000e-01 3.759999999999999787e+00 4.137860000000002536e+00
1.900000000000001243e+00 -5.000000000000000000e-01 3.700000000000000178e+00 4.174700000000002298e+00
1.920000000000001261e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.184560000000002056e+00
1.940000000000001279e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.188280000000002445e+00
1.960000000000001297e+00 -5.000000000000000000e-01 3.680000000000000160e+00 4.201860000000002593e+00
1.980000000000001315e+00 -5.000000000000000000e-01 3.640000000000000124e+00 4.248740000000002404e+00
2.000000000000001332e+00 5.000000000000000000e-01 3.700000000000000178e+00 5.197900000000002407e+00
2.020000000000001350e+00 5.000000000000000000e-01 3.680000000000000160e+00 5.589620000000002698e+00
2.040000000000001368e+00 5.000000000000000000e-01 3.870000000000000107e+00 5.781720000000002635e+00
2.060000000000001386e+00 5.000000000000000000e-01 4.230000000000000426e+00 5.735520000000001950e+00
2.080000000000001403e+00 5.000000000000000000e-01 4.339999999999999858e+00 5.801900000000002500e+00
2.100000000000001421e+00 5.000000000000000000e-01 4.509999999999999787e+00 5.768200000000002881e+00
2.120000000000001439e+00 5.000000000000000000e-01 4.629999999999999893e+00 5.720560000000003420e+00
2.140000000000001457e+00 5.000000000000000000e-01 4.690000000000000391e+00 5.687440000000003160e+00
2.160000000000001474e+00 5.000000000000000000e-01 4.650000000000000355e+00 5.730600000000002581e+00
2.180000000000001492e+00 5.000000000000000000e-01 4.759999999999999787e+00 5.640740000000002752e+00
2.200000000000001510e+00 5.000000000000000000e-01 4.650000000000000355e+00 5.726880000000003079e+00
2.220000000000001528e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.676460000000003170e+00
2.240000000000001545e+00 5.000000000000000000e-01 4.740000000000000213e+00 5.649300000000002875e+00
2.260000000000001563e+00 5.000000000000000000e-01 4.759999999999999787e+00 5.614700000000003577e+00
2.280000000000001581e+00 5.000000000000000000e-01 4.669999999999999929e+00 5.681120000000003500e+00
2.300000000000001599e+00 5.000000000000000000e-01 4.759999999999999787e+00 5.603540000000003296e+00
2.320000000000001616e+00 5.000000000000000000e-01 4.740000000000000213e+00 5.600940000000003138e+00
2.340000000000001634e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.605780000000003760e+00
2.360000000000001652e+00 5.000000000000000000e-01 4.759999999999999787e+00 5.558900000000003949e+00
2.380000000000001670e+00 5.000000000000000000e-01 4.650000000000000355e+00 5.645040000000003388e+00
2.400000000000001688e+00 5.000000000000000000e-01 4.709999999999999964e+00 5.604480000000004125e+00
2.420000000000001705e+00 5.000000000000000000e-01 4.690000000000000391e+00 5.620480000000003251e+00
2.440000000000001723e+00 5.000000000000000000e-01 4.730000000000000426e+00 5.584760000000002833e+00
2.460000000000001741e+00 5.000000000000000000e-01 4.709999999999999964e+00 5.593320000000003844e+00
2.480000000000001759e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.579740000000003697e+00
2.500000000000001776e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.572300000000003806e+00
2.520000000000001794e+00 5.000000000000000000e-01 4.650000000000000355e+00 5.633880000000003108e+00
2.540000000000001812e+00 5.000000000000000000e-01 4.679999999999999716e+00 5.622900000000004006e+00
2.560000000000001830e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.610620000000003493e+00
2.580000000000001847e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.610620000000003493e+00
2.600000000000001865e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.610620000000003493e+00
2.620000000000001883e+00 5.000000000000000000e-01 4.669999999999999929e+00 5.640200000000003655e+00
2.640000000000001901e+00 5.000000000000000000e-01 4.740000000000000213e+00 5.582340000000003855e+00
2.660000000000001918e+00 5.000000000000000000e-01 4.629999999999999893e+00 5.675920000000004073e+00
2.680000000000001936e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.632940000000004055e+00
2.700000000000001954e+00 5.000000000000000000e-01 4.709999999999999964e+00 5.623080000000004297e+00
2.720000000000001972e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.629220000000004553e+00
2.740000000000001990e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.609500000000005038e+00
2.760000000000002007e+00 5.000000000000000000e-01 4.730000000000000426e+00 5.592200000000004501e+00
2.780000000000002025e+00 5.000000000000000000e-01 4.639999999999999680e+00 5.669780000000004705e+00
2.800000000000002043e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.632940000000004943e+00
2.820000000000002061e+00 5.000000000000000000e-01 4.730000000000000426e+00 5.603360000000003893e+00
2.840000000000002078e+00 5.000000000000000000e-01 4.730000000000000426e+00 5.592200000000003612e+00
2.860000000000002096e+00 5.000000000000000000e-01 4.679999999999999716e+00 5.630340000000004785e+00
2.880000000000002114e+00 5.000000000000000000e-01 4.669999999999999929e+00 5.647640000000004434e+00
2.900000000000002132e+00 5.000000000000000000e-01 4.719999999999999751e+00 5.609500000000005038e+00
2.920000000000002149e+00 5.000000000000000000e-01 4.690000000000000391e+00 5.631640000000004420e+00
2.940000000000002167e+00 5.000000000000000000e-01 4.669999999999999929e+00 5.655080000000004325e+00
2.960000000000002185e+00 5.000000000000000000e-01 4.700000000000000178e+00 5.636660000000004445e+00
2.980000000000002203e+00 5.000000000000000000e-01 4.709999999999999964e+00 5.626800000000004687e+00
3.000000000000002220e+00 -5.000000000000000000e-01 4.639999999999999680e+00 4.706100000000005501e+00
3.020000000000002238e+00 -5.000000000000000000e-01 4.709999999999999964e+00 4.287400000000005207e+00
3.040000000000002256e+00 -5.000000000000000000e-01 4.580000000000000071e+00 4.039860000000004447e+00
3.060000000000002274e+00 -5.000000000000000000e-01 4.389999999999999680e+00 3.899840000000005080e+00
3.080000000000002292e+00 -5.000000000000000000e-01 4.150000000000000355e+00 3.879800000000004800e+00
3.100000000000002309e+00 -5.000000000000000000e-01 3.990000000000000213e+00 3.870160000000004707e+00
3.120000000000002327e+00 -5.000000000000000000e-01 3.830000000000000071e+00 3.920040000000004632e+00
3.140000000000002345e+00 -5.000000000000000000e-01 3.689999999999999947e+00 4.009720000000005058e+00
3.160000000000002363e+00 -5.000000000000000000e-01 3.589999999999999858e+00 4.112040000000004802e+00
3.180000000000002380e+00 -5.000000000000000000e-01 3.589999999999999858e+00 4.152960000000005536e+00
